OID,ident,lat,lon,id,alt,heading,time,sidc_2525d
-1,171,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:51:00,10030100001101000000
-1,171,39.62136384,-115.9631641,Mission04,10000,71,7/11/2016 2:51:00,10030100001101000000
-1,172,38.372,-110.704,Target01,1,0,7/11/2016 2:52:00,10062000001205000000
-1,172,33.8231,-116.5065,Target06,1,0,7/11/2016 2:52:00,10062000001213000000
-1,172,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:52:00,10062000001213000000
-1,172,40.3722,-115.703583,Target07,1,0,7/11/2016 2:52:00,10061000001301000000
-1,172,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:52:00,10061000001301000000
-1,172,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:52:00,10061000001301000000
-1,172,35.475983,-114.5552,Target09,1,0,7/11/2016 2:52:00,10061000001301000000
-1,172,39.607433,-116.002667,Target04,1,0,7/11/2016 2:52:00,10062040001213000000
-1,172,36.016167,-114.737133,Target03,1,0,7/11/2016 2:52:00,10062000001214000000
-1,172,37.8911,-110.370383,Target02,1,0,7/11/2016 2:52:00,10061500001301000000
-1,172,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:52:00,10030100001101000000
-1,172,39.6546213,-115.8688564,Mission04,10000,71,7/11/2016 2:52:00,10030100001101000000
-1,173,38.372,-110.704,Target01,1,0,7/11/2016 2:53:00,10062000001205000000
-1,173,33.8231,-116.5065,Target06,1,0,7/11/2016 2:53:00,10062000001213000000
-1,173,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:53:00,10062000001213000000
-1,173,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:53:00,10061000001301000000
-1,173,40.3722,-115.703583,Target07,1,0,7/11/2016 2:53:00,10061000001301000000
-1,173,35.475983,-114.5552,Target09,1,0,7/11/2016 2:53:00,10061000001301000000
-1,173,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:53:00,10061000001301000000
-1,173,39.607433,-116.002667,Target04,1,0,7/11/2016 2:53:00,10062040001213000000
-1,173,36.016167,-114.737133,Target03,1,0,7/11/2016 2:53:00,10062000001214000000
-1,173,37.8911,-110.370383,Target02,1,0,7/11/2016 2:53:00,10061500001301000000
-1,173,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:53:00,10030100001101000000
-1,173,39.68787876,-115.7745487,Mission04,10000,71,7/11/2016 2:53:00,10030100001101000000
-1,174,38.372,-110.704,Target01,1,0,7/11/2016 2:54:00,10062000001205000000
-1,174,33.8231,-116.5065,Target06,1,0,7/11/2016 2:54:00,10062000001213000000
-1,174,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:54:00,10062000001213000000
-1,174,35.475983,-114.5552,Target09,1,0,7/11/2016 2:54:00,10061000001301000000
-1,174,40.3722,-115.703583,Target07,1,0,7/11/2016 2:54:00,10061000001301000000
-1,174,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:54:00,10061000001301000000
-1,174,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:54:00,10061000001301000000
-1,174,39.607433,-116.002667,Target04,1,0,7/11/2016 2:54:00,10062040001213000000
-1,174,36.016167,-114.737133,Target03,1,0,7/11/2016 2:54:00,10062000001214000000
-1,174,37.8911,-110.370383,Target02,1,0,7/11/2016 2:54:00,10061500001301000000
-1,174,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:54:00,10030100001101000000
-1,174,39.72113623,-115.6802411,Mission04,10000,71,7/11/2016 2:54:00,10030100001101000000
-1,175,38.372,-110.704,Target01,1,0,7/11/2016 2:55:00,10062000001205000000
-1,175,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:55:00,10062000001213000000
-1,175,33.8231,-116.5065,Target06,1,0,7/11/2016 2:55:00,10062000001213000000
-1,175,40.3722,-115.703583,Target07,1,0,7/11/2016 2:55:00,10061000001301000000
-1,175,35.475983,-114.5552,Target09,1,0,7/11/2016 2:55:00,10061000001301000000
-1,175,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:55:00,10061000001301000000
-1,175,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:55:00,10061000001301000000
-1,175,39.607433,-116.002667,Target04,1,0,7/11/2016 2:55:00,10062040001213000000
-1,175,36.016167,-114.737133,Target03,1,0,7/11/2016 2:55:00,10062000001214000000
-1,175,37.8911,-110.370383,Target02,1,0,7/11/2016 2:55:00,10061500001301000000
-1,175,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:55:00,10030100001101000000
-1,175,39.75439369,-115.5859334,Mission04,10000,71,7/11/2016 2:55:00,10030100001101000000
-1,176,38.372,-110.704,Target01,1,0,7/11/2016 2:56:00,10062000001205000000
-1,176,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:56:00,10062000001213000000
-1,176,33.8231,-116.5065,Target06,1,0,7/11/2016 2:56:00,10062000001213000000
-1,176,40.3722,-115.703583,Target07,1,0,7/11/2016 2:56:00,10061000001301000000
-1,176,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:56:00,10061000001301000000
-1,176,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:56:00,10061000001301000000
-1,176,35.475983,-114.5552,Target09,1,0,7/11/2016 2:56:00,10061000001301000000
-1,176,36.016167,-114.737133,Target03,1,0,7/11/2016 2:56:00,10062000001214000000
-1,176,37.8911,-110.370383,Target02,1,0,7/11/2016 2:56:00,10061500001301000000
-1,176,39.607433,-116.002667,Target04,1,0,7/11/2016 2:56:00,10062040001213000000
-1,176,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:56:00,10030100001101000000
-1,176,39.78765115,-115.4916257,Mission04,10000,71,7/11/2016 2:56:00,10030100001101000000
-1,177,38.372,-110.704,Target01,1,0,7/11/2016 2:57:00,10062000001205000000
-1,177,33.8231,-116.5065,Target06,1,0,7/11/2016 2:57:00,10062000001213000000
-1,177,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:57:00,10062000001213000000
-1,177,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:57:00,10061000001301000000
-1,177,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:57:00,10061000001301000000
-1,177,40.3722,-115.703583,Target07,1,0,7/11/2016 2:57:00,10061000001301000000
-1,177,35.475983,-114.5552,Target09,1,0,7/11/2016 2:57:00,10061000001301000000
-1,177,39.607433,-116.002667,Target04,1,0,7/11/2016 2:57:00,10062040001213000000
-1,177,36.016167,-114.737133,Target03,1,0,7/11/2016 2:57:00,10062000001214000000
-1,177,37.8911,-110.370383,Target02,1,0,7/11/2016 2:57:00,10061500001301000000
-1,177,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:57:00,10030100001101000000
-1,177,39.77993209,-115.3995676,Mission04,10000,116,7/11/2016 2:57:00,10030100001101000000
-1,178,38.372,-110.704,Target01,1,0,7/11/2016 2:58:00,10062000001205000000
-1,178,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:58:00,10062000001213000000
-1,178,33.8231,-116.5065,Target06,1,0,7/11/2016 2:58:00,10062000001213000000
-1,178,37.8911,-110.370383,Target02,1,0,7/11/2016 2:58:00,10061500001301000000
-1,178,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:58:00,10061000001301000000
-1,178,40.3722,-115.703583,Target07,1,0,7/11/2016 2:58:00,10061000001301000000
-1,178,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:58:00,10061000001301000000
-1,178,35.475983,-114.5552,Target09,1,0,7/11/2016 2:58:00,10061000001301000000
-1,178,39.607433,-116.002667,Target04,1,0,7/11/2016 2:58:00,10062040001213000000
-1,178,36.016167,-114.737133,Target03,1,0,7/11/2016 2:58:00,10062000001214000000
-1,178,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:58:00,10030100001101000000
-1,178,39.73655053,-115.3094674,Mission04,10000,116,7/11/2016 2:58:00,10030100001101000000
-1,179,38.372,-110.704,Target01,1,0,7/11/2016 2:59:00,10062000001205000000
-1,179,33.8231,-116.5065,Target06,1,0,7/11/2016 2:59:00,10062000001213000000
-1,179,39.19226667,-119.7344,Target05,1,0,7/11/2016 2:59:00,10062000001213000000
-1,179,40.0386,-115.2887167,Target08,1,0,7/11/2016 2:59:00,10061000001301000000
-1,179,40.3722,-115.703583,Target07,1,0,7/11/2016 2:59:00,10061000001301000000
-1,179,35.475983,-114.5552,Target09,1,0,7/11/2016 2:59:00,10061000001301000000
-1,179,34.95418333,-114.9049833,Target10,1,0,7/11/2016 2:59:00,10061000001301000000
-1,179,39.607433,-116.002667,Target04,1,0,7/11/2016 2:59:00,10062040001213000000
-1,179,36.016167,-114.737133,Target03,1,0,7/11/2016 2:59:00,10062000001214000000
-1,179,37.8911,-110.370383,Target02,1,0,7/11/2016 2:59:00,10061500001301000000
-1,179,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 2:59:00,10030100001101000000
-1,179,39.69316896,-115.2193673,Mission04,10000,116,7/11/2016 2:59:00,10030100001101000000
-1,180,38.372,-110.704,Target01,1,0,7/11/2016 3:00:00,10062000001205000000
-1,180,33.8231,-116.5065,Target06,1,0,7/11/2016 3:00:00,10062000001213000000
-1,180,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:00:00,10062000001213000000
-1,180,40.3722,-115.703583,Target07,1,0,7/11/2016 3:00:00,10061000001301000000
-1,180,35.475983,-114.5552,Target09,1,0,7/11/2016 3:00:00,10061000001301000000
-1,180,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:00:00,10061000001301000000
-1,180,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:00:00,10061000001301000000
-1,180,39.607433,-116.002667,Target04,1,0,7/11/2016 3:00:00,10062040001213000000
-1,180,36.016167,-114.737133,Target03,1,0,7/11/2016 3:00:00,10062000001214000000
-1,180,37.8911,-110.370383,Target02,1,0,7/11/2016 3:00:00,10061500001301000000
-1,180,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:00:00,10030100001101000000
-1,180,39.6497874,-115.1292671,Mission04,10000,116,7/11/2016 3:00:00,10030100001101000000
-1,181,38.372,-110.704,Target01,1,0,7/11/2016 3:01:00,10062000001205000000
-1,181,33.8231,-116.5065,Target06,1,0,7/11/2016 3:01:00,10062000001213000000
-1,181,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:01:00,10062000001213000000
-1,181,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:01:00,10061000001301000000
-1,181,40.3722,-115.703583,Target07,1,0,7/11/2016 3:01:00,10061000001301000000
-1,181,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:01:00,10061000001301000000
-1,181,35.475983,-114.5552,Target09,1,0,7/11/2016 3:01:00,10061000001301000000
-1,181,39.607433,-116.002667,Target04,1,0,7/11/2016 3:01:00,10062040001213000000
-1,181,36.016167,-114.737133,Target03,1,0,7/11/2016 3:01:00,10062000001214000000
-1,181,37.8911,-110.370383,Target02,1,0,7/11/2016 3:01:00,10061500001301000000
-1,181,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:01:00,10030100001101000000
-1,181,39.60640584,-115.0391669,Mission04,10000,116,7/11/2016 3:01:00,10030100001101000000
-1,182,38.372,-110.704,Target01,1,0,7/11/2016 3:02:00,10062000001205000000
-1,182,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:02:00,10062000001213000000
-1,182,33.8231,-116.5065,Target06,1,0,7/11/2016 3:02:00,10062000001213000000
-1,182,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:02:00,10061000001301000000
-1,182,35.475983,-114.5552,Target09,1,0,7/11/2016 3:02:00,10061000001301000000
-1,182,40.3722,-115.703583,Target07,1,0,7/11/2016 3:02:00,10061000001301000000
-1,182,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:02:00,10061000001301000000
-1,182,39.607433,-116.002667,Target04,1,0,7/11/2016 3:02:00,10062040001213000000
-1,182,36.016167,-114.737133,Target03,1,0,7/11/2016 3:02:00,10062000001214000000
-1,182,37.8911,-110.370383,Target02,1,0,7/11/2016 3:02:00,10061500001301000000
-1,182,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:02:00,10030100001101000000
-1,182,39.56302428,-114.9490668,Mission04,10000,116,7/11/2016 3:02:00,10030100001101000000
-1,183,38.372,-110.704,Target01,1,0,7/11/2016 3:03:00,10062000001205000000
-1,183,33.8231,-116.5065,Target06,1,0,7/11/2016 3:03:00,10062000001213000000
-1,183,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:03:00,10062000001213000000
-1,183,40.3722,-115.703583,Target07,1,0,7/11/2016 3:03:00,10061000001301000000
-1,183,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:03:00,10061000001301000000
-1,183,35.475983,-114.5552,Target09,1,0,7/11/2016 3:03:00,10061000001301000000
-1,183,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:03:00,10061000001301000000
-1,183,36.016167,-114.737133,Target03,1,0,7/11/2016 3:03:00,10062000001214000000
-1,183,37.8911,-110.370383,Target02,1,0,7/11/2016 3:03:00,10061500001301000000
-1,183,39.607433,-116.002667,Target04,1,0,7/11/2016 3:03:00,10062040001213000000
-1,183,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:03:00,10030100001101000000
-1,183,39.51410898,-114.8641238,Mission04,10000,150,7/11/2016 3:03:00,10030100001101000000
-1,184,38.372,-110.704,Target01,1,0,7/11/2016 3:04:00,10062000001205000000
-1,184,33.8231,-116.5065,Target06,1,0,7/11/2016 3:04:00,10062000001213000000
-1,184,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:04:00,10062000001213000000
-1,184,40.3722,-115.703583,Target07,1,0,7/11/2016 3:04:00,10061000001301000000
-1,184,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:04:00,10061000001301000000
-1,184,35.475983,-114.5552,Target09,1,0,7/11/2016 3:04:00,10061000001301000000
-1,184,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:04:00,10061000001301000000
-1,184,39.607433,-116.002667,Target04,1,0,7/11/2016 3:04:00,10062040001213000000
-1,184,36.016167,-114.737133,Target03,1,0,7/11/2016 3:04:00,10062000001214000000
-1,184,37.8911,-110.370383,Target02,1,0,7/11/2016 3:04:00,10061500001301000000
-1,184,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:04:00,10030100001101000000
-1,184,39.42728466,-114.8145098,Mission04,10000,150,7/11/2016 3:04:00,10030100001101000000
-1,185,38.372,-110.704,Target01,1,0,7/11/2016 3:05:00,10062000001205000000
-1,185,33.8231,-116.5065,Target06,1,0,7/11/2016 3:05:00,10062000001213000000
-1,185,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:05:00,10062000001213000000
-1,185,37.8911,-110.370383,Target02,1,0,7/11/2016 3:05:00,10061500001301000000
-1,185,35.475983,-114.5552,Target09,1,0,7/11/2016 3:05:00,10061000001301000000
-1,185,40.3722,-115.703583,Target07,1,0,7/11/2016 3:05:00,10061000001301000000
-1,185,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:05:00,10061000001301000000
-1,185,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:05:00,10061000001301000000
-1,185,39.607433,-116.002667,Target04,1,0,7/11/2016 3:05:00,10062040001213000000
-1,185,36.016167,-114.737133,Target03,1,0,7/11/2016 3:05:00,10062000001214000000
-1,185,36.587216,-121.844978,Mission08,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission10,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission06,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission03,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission09,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission05,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission01,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,36.587216,-121.844978,Mission07,0.5,0,7/11/2016 3:05:00,10030100001101000000
-1,185,39.34046035,-114.764896,Mission04,10000,150,7/11/2016 3:05:00,10030100001101000000
-1,186,38.372,-110.704,Target01,1,0,7/11/2016 3:06:00,10062000001205000000
-1,186,33.8231,-116.5065,Target06,1,0,7/11/2016 3:06:00,10062000001213000000
-1,186,39.19226667,-119.7344,Target05,1,0,7/11/2016 3:06:00,10062000001213000000
-1,186,40.0386,-115.2887167,Target08,1,0,7/11/2016 3:06:00,10061000001301000000
-1,186,35.475983,-114.5552,Target09,1,0,7/11/2016 3:06:00,10061000001301000000
-1,186,40.3722,-115.703583,Target07,1,0,7/11/2016 3:06:00,10061000001301000000
-1,186,34.95418333,-114.9049833,Target10,1,0,7/11/2016 3:06:00,10061000001301000000
-1,186,39.607433,-116.002667,Target04,1,0,7/11/2016 3:06:00,10062040001213000000
-1,186,36.016167,-114.737133,Target03,1,0,7/11/2016 3:06:00,10062000001214000000
-1,186,37.8911,-110.370383,Target02,1,0,7/11/2016 3:06:00,10061500001301000000
-1,186,36.587216,-121.844978,Mission02,0.5,0,7/11/2016 3:06:00,10030100001101000000
